CLIENTNUM,Email,FirstName,LastName,Phone Number,Zip Code,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
718039683,brandonhernandez@hotmail.com,Brandon,Hernandez,213-998-8733,60002,Existing Customer,52,M,2,High School,Single,$40K - $60K,Blue,45,3,1,2,13532.0,1300.0,12232.0,0.846,1521,29,1.417,0.096
710806083,karenmiller@google.com,Karen,Miller,404-436-9705,60004,Existing Customer,50,F,1,Uneducated,Unknown,Less than $40K,Silver,36,4,2,2,11888.0,2090.0,9798.0,0.7,1137,30,0.765,0.176
714752208,sarahrodriguez@intel.com,Sarah,Rodriguez,900-720-5602,70003,Existing Customer,42,F,1,Graduate,Married,Less than $40K,Blue,36,5,1,2,2393.0,1985.0,408.0,0.788,978,16,0.778,0.83
822063408,jasonmitchell@ymail.com,Jason,Mitchell,503-556-2302,95004,Existing Customer,43,M,4,Unknown,Married,$40K - $60K,Blue,39,5,1,2,6111.0,2517.0,3594.0,0.632,1221,16,2.2,0.412
714490308,donald.scott@amazon.com,Donald,Scott,888-412-1699,30003,Existing Customer,57,M,4,Graduate,Married,$80K - $120K,Blue,46,3,2,3,19270.0,1662.0,17608.0,1.186,1565,28,1.545,0.086
713356833,samuelwilson@cisco.com,Samuel,Wilson,404-239-8646,50002,Existing Customer,52,M,1,Graduate,Married,$80K - $120K,Blue,43,3,1,4,3710.0,2517.0,1193.0,1.541,1578,34,0.7,0.678
711402333,thomastorres@intel.com,Thomas,Torres,415-446-6088,80002,Existing Customer,47,M,2,Doctorate,Single,Less than $40K,Blue,37,2,1,3,3235.0,797.0,2438.0,0.541,1493,32,1.0,0.246
708296883,lisa.flores@google.com,Lisa,Flores,702-427-4618,90004,Existing Customer,44,F,3,Graduate,Single,$40K - $60K,Blue,38,3,1,0,11749.0,788.0,10961.0,0.688,1178,27,0.929,0.067
719154483,eric.nelson@google.com,Eric,Nelson,503-544-8955,60005,Existing Customer,53,M,2,High School,Divorced,$60K - $80K,Blue,36,5,3,2,7753.0,2100.0,5653.0,0.839,991,26,0.733,0.271
717721458,ngonzalez@amazon.com,Nicholas,Gonzalez,900-383-9026,10002,Existing Customer,45,M,4,College,Divorced,$60K - $80K,Blue,40,5,1,0,10408.0,1186.0,9222.0,1.689,2560,42,1.211,0.114
711112683,shall@ymail.com,Sharon,Hall,800-755-3697,70004,Existing Customer,63,F,1,College,Married,Unknown,Blue,36,6,2,3,3967.0,1568.0,2399.0,1.236,1657,29,1.231,0.395
715674483,sandral@intel.com,Sandra,Lopez,713-548-6706,60002,Existing Customer,39,F,2,Post-Graduate,Single,Less than $40K,Blue,27,4,2,2,6205.0,2517.0,3688.0,0.939,1204,19,0.727,0.406
789322833,kareng@gmail.com,Karen,Garcia,888-743-6155,95004,Attrited Customer,48,F,5,High School,Married,Less than $40K,Blue,38,1,3,3,8025.0,0.0,8025.0,0.654,673,18,0.8,0.0
789968058,patrick.jackson@google.com,Patrick,Jackson,713-695-9123,40004,Existing Customer,51,M,1,Unknown,Single,$120K +,Blue,42,6,2,3,9036.0,2327.0,6709.0,0.649,1131,18,0.636,0.258
709919283,ryoung@amazon.com,Ryan,Young,503-453-2108,95005,Existing Customer,54,M,4,Graduate,Married,$80K - $120K,Blue,34,2,3,2,14926.0,2517.0,12409.0,1.996,1576,25,1.5,0.169
718744008,carolw@amazon.com,Carol,Wright,888-965-8162,60001,Existing Customer,59,F,1,Graduate,Single,Less than $40K,Blue,36,3,2,3,6335.0,1128.0,5207.0,0.397,1217,20,0.667,0.178
767712558,charleshall@hotmail.com,Charles,Hall,617-235-2896,60004,Attrited Customer,59,M,1,College,Single,$60K - $80K,Blue,53,2,3,3,14979.0,0.0,14979.0,0.71,530,10,1.0,0.0
712950783,laura.martin@cisco.com,Laura,Martin,800-264-7516,40003,Attrited Customer,48,F,4,Uneducated,Married,Less than $40K,Blue,38,3,2,3,2732.0,0.0,2732.0,0.76,739,16,0.455,0.0
716104983,khill@oracle.com,Karen,Hill,617-393-2048,40004,Existing Customer,41,F,2,Graduate,Single,Less than $40K,Blue,32,6,3,2,2250.0,2117.0,133.0,1.162,1617,31,2.875,0.941
818839983,joshuas@ibm.com,Joshua,Sanchez,713-959-7955,10005,Existing Customer,55,M,2,Graduate,Married,$120K +,Blue,50,3,2,0,10916.0,1536.0,9380.0,1.317,1592,34,1.0,0.141
772288758,bmoore@intel.com,Betty,Moore,617-555-7288,90003,Existing Customer,47,F,4,Graduate,Married,Unknown,Blue,36,4,1,3,5349.0,1228.0,4121.0,0.728,1343,30,1.308,0.23
712350858,jamescampbell@aol.com,James,Campbell,702-464-8272,95004,Existing Customer,41,M,2,High School,Married,$80K - $120K,Blue,24,4,1,3,9366.0,1104.0,8262.0,0.572,1303,39,0.625,0.118
711009708,jamest@apple.com,James,Thompson,415-540-4231,30002,Existing Customer,40,M,3,High School,Single,$80K - $120K,Blue,28,5,1,0,21617.0,0.0,21617.0,1.047,1351,22,0.467,0.0
712720158,djohnson@microsoft.com,David,Johnson,702-915-9622,70002,Existing Customer,68,M,1,Graduate,Married,Unknown,Blue,56,5,2,3,13860.0,1652.0,12208.0,1.255,1910,32,1.909,0.119
712215258,emilyr@ymail.com,Emily,Rivera,404-545-9986,20005,Existing Customer,50,F,1,Graduate,Single,$40K - $60K,Silver,31,2,2,3,18386.0,0.0,18386.0,0.868,1298,22,0.571,0.0
773827008,smiller@apple.com,Steven,Miller,900-407-9501,30004,Existing Customer,47,M,4,Uneducated,Single,$60K - $80K,Blue,41,6,2,2,2405.0,1540.0,865.0,0.469,1087,29,1.231,0.64
795232683,donna.scott@google.com,Donna,Scott,800-859-8340,95001,Existing Customer,53,F,1,College,Married,Less than $40K,Blue,47,4,2,3,2154.0,930.0,1224.0,2.121,1439,26,1.364,0.432
713786508,kimberlyn@hotmail.com,Kimberly,Nguyen,503-243-8427,10003,Existing Customer,42,F,5,Unknown,Married,$40K - $60K,Blue,36,3,3,3,2038.0,0.0,2038.0,0.786,1238,28,0.75,0.0
713539833,susana@aol.com,Susan,Anderson,617-262-9248,40005,Existing Customer,48,F,4,High School,Single,$40K - $60K,Blue,38,6,1,3,8135.0,0.0,8135.0,1.373,1716,29,0.812,0.0
712454058,gregorya@microsoft.com,Gregory,Allen,312-847-3125,20001,Existing Customer,49,M,1,Doctorate,Married,$120K +,Blue,38,6,1,3,9364.0,618.0,8746.0,0.554,1099,27,0.8,0.066
718759833,hyoung@hotmail.com,Helen,Young,900-979-2966,40005,Existing Customer,44,F,2,Uneducated,Married,Unknown,Silver,35,4,3,2,32643.0,0.0,32643.0,1.3,1058,24,2.429,0.0
718803333,carolnelson@intel.com,Carol,Nelson,617-736-8370,70002,Existing Customer,43,F,4,Graduate,Divorced,Less than $40K,Blue,34,2,3,1,3195.0,1954.0,1241.0,0.971,1285,29,0.706,0.612
720253908,dmartin@oracle.com,Donald,Martin,213-891-4578,10005,Existing Customer,56,M,0,High School,Married,$80K - $120K,Blue,43,5,2,1,2852.0,1024.0,1828.0,1.009,1651,28,1.0,0.359
714133158,helenl@cisco.com,Helen,Lee,617-864-9380,50004,Existing Customer,59,F,1,College,Single,Unknown,Blue,36,2,3,3,4224.0,1305.0,2919.0,0.852,1152,31,0.824,0.309
713187033,thomasking@ibm.com,Thomas,King,213-235-9646,90002,Existing Customer,46,M,1,Uneducated,Married,$60K - $80K,Blue,36,3,2,2,20459.0,2071.0,18388.0,1.248,1767,38,2.167,0.101
714791208,lisar@hotmail.com,Lisa,Ramirez,800-540-6633,95003,Existing Customer,47,F,4,Unknown,Divorced,Less than $40K,Blue,41,6,5,3,3482.0,2114.0,1368.0,0.508,1039,24,0.263,0.607
772426383,sroberts@oracle.com,Susan,Roberts,212-745-8922,70005,Existing Customer,50,F,4,Uneducated,Married,$40K - $60K,Blue,40,5,2,3,3065.0,1570.0,1495.0,1.077,1130,28,1.333,0.512
710975883,smartinez@aol.com,Sandra,Martinez,415-401-9022,70003,Existing Customer,51,F,3,Uneducated,Married,Less than $40K,Blue,43,3,1,2,2185.0,1761.0,424.0,0.682,1645,30,0.429,0.806
714264408,lauraa@intel.com,Laura,Allen,415-653-6569,20001,Existing Customer,47,F,3,Uneducated,Married,Less than $40K,Blue,36,4,1,0,1611.0,746.0,865.0,0.993,1413,29,0.706,0.463
715827858,ruth.davis@cisco.com,Ruth,Davis,900-940-8005,70004,Existing Customer,58,F,4,Uneducated,Married,Less than $40K,Blue,47,3,3,3,2822.0,2173.0,649.0,1.456,1218,23,2.286,0.77
713741358,keving@aol.com,Kevin,Green,212-439-1109,50003,Attrited Customer,46,M,5,Graduate,Single,$80K - $120K,Blue,33,6,3,3,32975.0,2517.0,30458.0,0.658,597,17,0.7,0.076
709531908,benjaminh@google.com,Benjamin,Harris,702-645-3446,95004,Existing Customer,53,M,3,High School,Married,$60K - $80K,Blue,47,5,2,2,1438.3,0.0,1438.3,0.776,2184,53,0.828,0.0
716493408,donna.martinez@amazon.com,Donna,Martinez,312-985-3104,80003,Existing Customer,45,F,4,Uneducated,Divorced,Unknown,Blue,36,4,3,3,15875.0,1719.0,14156.0,0.86,1592,37,1.467,0.108
714141108,smitchell@gmail.com,Sarah,Mitchell,212-537-9133,80001,Existing Customer,52,F,1,High School,Married,Less than $40K,Blue,45,6,3,3,6703.0,893.0,5810.0,0.567,1388,28,0.75,0.133
708953883,stephenhernandez@aol.com,Stephen,Hernandez,404-969-2534,10001,Attrited Customer,53,M,2,Unknown,Married,$80K - $120K,Blue,36,2,2,1,3212.0,0.0,3212.0,0.713,757,20,0.25,0.0
712608783,david.wright@gmail.com,David,Wright,415-682-7177,95004,Existing Customer,50,M,2,High School,Married,$80K - $120K,Silver,45,3,1,3,34516.0,1260.0,33256.0,0.588,1504,34,0.789,0.037
820353558,sarahs@gmail.com,Sarah,Sanchez,213-798-6756,80002,Existing Customer,41,F,3,High School,Married,$40K - $60K,Blue,36,4,1,2,9797.0,1434.0,8363.0,0.644,1503,34,0.478,0.146
714964758,kimberlymoore@ibm.com,Kimberly,Moore,503-902-4287,20003,Existing Customer,45,F,5,Graduate,Divorced,$40K - $60K,Blue,36,5,2,2,10400.0,1777.0,8623.0,0.791,1105,28,0.867,0.171
716264358,jamesc@apple.com,James,Campbell,213-590-1143,10002,Existing Customer,53,M,3,Uneducated,Married,$80K - $120K,Blue,42,2,1,2,26792.0,1836.0,24956.0,1.432,2398,47,0.88,0.069
717296808,pwilliams@google.com,Patricia,Williams,212-693-3944,30004,Existing Customer,67,F,1,Graduate,Married,Less than $40K,Blue,56,4,3,2,3006.0,2517.0,489.0,2.053,1661,32,1.0,0.837
712977183,kimberly.young@apple.com,Kimberly,Young,888-283-7029,20002,Existing Customer,57,F,2,Uneducated,Single,$40K - $60K,Silver,36,6,3,0,19482.0,1072.0,18410.0,0.706,1421,22,1.444,0.055
710829108,lthomas@google.com,Lisa,Thomas,503-445-4867,60005,Existing Customer,59,F,1,Uneducated,Married,$40K - $60K,Blue,36,4,2,3,3356.0,985.0,2371.0,0.35,999,28,0.556,0.294
779562633,robertrivera@oracle.com,Robert,Rivera,415-990-4031,10004,Existing Customer,45,M,2,Uneducated,Married,$40K - $60K,Blue,34,3,2,1,5771.0,2248.0,3523.0,1.791,1387,18,0.8,0.39
715315833,anthony.williams@google.com,Anthony,Williams,800-703-5776,95001,Existing Customer,51,M,3,Graduate,Married,$80K - $120K,Blue,36,6,2,3,11106.0,2107.0,8999.0,0.948,1243,24,1.0,0.19
815500983,carol.carter@aol.com,Carol,Carter,888-579-1505,20003,Existing Customer,59,F,1,Uneducated,Married,Less than $40K,Blue,54,5,3,0,2890.0,2001.0,889.0,1.334,1860,36,1.0,0.692
719360583,christopher.white@aol.com,Christopher,White,713-837-9753,30004,Existing Customer,53,M,1,Graduate,Married,$60K - $80K,Blue,45,6,2,2,3380.0,1701.0,1679.0,0.747,1502,25,1.273,0.503
709701558,nthomas@gmail.com,Nicholas,Thomas,617-442-2966,50003,Existing Customer,47,M,3,Graduate,Married,$60K - $80K,Blue,36,2,1,2,21331.0,1251.0,20080.0,0.949,1460,50,1.083,0.059
721148358,kimberlycarter@gmail.com,Kimberly,Carter,888-333-1534,50004,Existing Customer,49,F,3,Uneducated,Single,Unknown,Blue,38,6,2,1,12860.0,0.0,12860.0,0.646,1348,27,0.286,0.0
779862408,charlesr@cisco.com,Charles,Rivera,702-562-9688,40004,Existing Customer,49,M,3,Post-Graduate,Single,$80K - $120K,Blue,33,3,1,0,6278.0,462.0,5816.0,1.161,1087,33,0.941,0.074
812627208,betty.ramirez@hotmail.com,Betty,Ramirez,213-466-1334,95003,Existing Customer,60,F,0,College,Single,Less than $40K,Blue,55,5,1,3,1438.3,738.0,700.3,0.782,1226,33,0.571,0.513
711033408,snelson@apple.com,Susan,Nelson,503-571-1065,40005,Existing Customer,50,F,2,High School,Married,Less than $40K,Blue,36,5,1,2,9355.0,1626.0,7729.0,0.701,1230,28,0.867,0.174
779956608,cscott@google.com,Carol,Scott,213-992-5993,95002,Existing Customer,41,F,2,Post-Graduate,Married,Unknown,Blue,31,6,1,3,20758.0,0.0,20758.0,0.688,1555,32,0.684,0.0
780376683,dennis.rodriguez@cisco.com,Dennis,Rodriguez,312-816-6280,90005,Existing Customer,57,M,1,Graduate,Married,$80K - $120K,Blue,47,5,3,1,14612.0,1976.0,12636.0,1.768,1827,24,3.0,0.135
717912483,joseph.torres@oracle.com,Joseph,Torres,617-994-3360,50004,Existing Customer,43,M,4,Graduate,Unknown,$80K - $120K,Blue,27,5,2,0,27259.0,0.0,27259.0,0.731,1376,35,0.591,0.0
714454758,laura.baker@intel.com,Laura,Baker,713-827-5443,95005,Existing Customer,57,F,3,Graduate,Married,Less than $40K,Blue,47,4,2,3,6347.0,1594.0,4753.0,0.896,1771,37,0.762,0.251
780466533,gtorres@apple.com,Gary,Torres,312-787-6736,90004,Existing Customer,54,M,3,Doctorate,Married,$120K +,Blue,41,3,3,0,21592.0,1676.0,19916.0,1.097,1873,52,0.529,0.078
715735233,michelle.smith@intel.com,Michelle,Smith,800-739-4715,50005,Existing Customer,51,F,5,Post-Graduate,Married,Less than $40K,Blue,44,5,1,1,3449.0,1598.0,1851.0,0.971,1679,42,0.556,0.463
720476733,bbaker@hotmail.com,Betty,Baker,888-949-7476,20003,Existing Customer,47,F,3,High School,Married,Less than $40K,Blue,34,2,1,2,6028.0,799.0,5229.0,0.819,1002,22,0.571,0.133
715872333,david.walker@ymail.com,David,Walker,713-589-9044,70001,Existing Customer,41,M,0,High School,Unknown,$120K +,Blue,36,3,2,3,18214.0,1998.0,16216.0,0.829,1344,21,1.1,0.11
712375758,rroberts@google.com,Ronald,Roberts,212-407-9158,60001,Existing Customer,53,M,3,Uneducated,Married,$80K - $120K,Blue,43,3,3,1,16393.0,1423.0,14970.0,1.642,1461,42,0.75,0.087
708868233,garymitchell@aol.com,Gary,Mitchell,800-486-2840,95004,Attrited Customer,68,M,0,High School,Married,Less than $40K,Blue,52,1,3,2,1438.3,900.0,538.3,0.743,760,21,0.615,0.626
718030083,charlesramirez@hotmail.com,Charles,Ramirez,404-732-4607,20004,Existing Customer,59,M,1,College,Married,$60K - $80K,Blue,36,4,1,2,7871.0,1687.0,6184.0,1.242,1428,22,1.444,0.214
720707283,ryann@amazon.com,Ryan,Nguyen,800-493-3883,90003,Existing Customer,48,M,4,Unknown,Married,$80K - $120K,Blue,36,5,3,0,5288.0,866.0,4422.0,0.869,1777,42,0.75,0.164
771698658,charlessanchez@cisco.com,Charles,Sanchez,503-311-5700,90003,Existing Customer,44,M,5,Graduate,Married,$60K - $80K,Blue,32,4,5,3,11376.0,2006.0,9370.0,0.619,1302,27,0.8,0.176
748326258,pgarcia@apple.com,Paul,Garcia,404-417-7198,90004,Existing Customer,48,M,3,College,Married,$80K - $120K,Blue,41,4,5,3,12302.0,1632.0,10670.0,1.509,1483,41,0.519,0.133
770817783,timothyw@cisco.com,Timothy,Wilson,800-329-3538,40002,Existing Customer,47,M,4,Graduate,Married,$60K - $80K,Silver,33,3,2,1,34516.0,1679.0,32837.0,0.623,1060,27,0.5,0.049
779353083,alee@oracle.com,Andrew,Lee,312-644-8653,20005,Existing Customer,47,M,2,Graduate,Married,$60K - $80K,Silver,32,4,2,2,34516.0,1468.0,33048.0,0.505,1330,32,0.684,0.043
711441333,laurataylor@microsoft.com,Laura,Taylor,617-886-4707,95005,Existing Customer,43,F,1,High School,Divorced,Less than $40K,Silver,35,3,2,2,10514.0,1580.0,8934.0,0.504,1229,27,0.8,0.15
719808558,helenr@cisco.com,Helen,Rodriguez,888-548-9250,60001,Attrited Customer,55,F,2,Graduate,Married,Less than $40K,Blue,43,2,4,3,1438.3,0.0,1438.3,0.707,886,27,0.421,0.0
711551958,thomasanderson@microsoft.com,Thomas,Anderson,213-338-9681,70004,Attrited Customer,59,M,2,Post-Graduate,Married,$60K - $80K,Blue,46,3,3,3,1438.3,0.0,1438.3,0.688,844,24,0.5,0.0
809164083,donaldj@gmail.com,Donald,Johnson,900-844-2947,50003,Existing Customer,63,M,1,Graduate,Married,$40K - $60K,Blue,56,2,1,2,2619.0,1779.0,840.0,1.259,1450,37,0.947,0.679
820596183,brandonmartin@amazon.com,Brandon,Martin,503-738-1829,70004,Existing Customer,58,M,2,College,Married,$120K +,Blue,53,2,3,0,24407.0,2395.0,22012.0,1.071,2311,48,0.714,0.098
715999608,sandraf@google.com,Sandra,Flores,415-934-3742,10005,Existing Customer,53,F,2,High School,Married,Less than $40K,Blue,36,4,1,2,2377.0,1649.0,728.0,0.93,1378,26,1.167,0.694
710565408,jonathanl@ibm.com,Jonathan,Lopez,617-686-4466,70004,Existing Customer,59,M,0,Unknown,Unknown,$80K - $120K,Silver,40,3,2,3,34516.0,1359.0,33157.0,1.327,1033,26,1.364,0.039
805543158,brian.anderson@aol.com,Brian,Anderson,617-259-2001,50001,Existing Customer,52,M,3,Graduate,Married,$120K +,Blue,47,5,3,3,11086.0,2207.0,8879.0,0.869,1523,40,1.105,0.199
709752183,justin.johnson@apple.com,Justin,Johnson,404-373-2560,70003,Existing Customer,48,M,3,High School,Single,$60K - $80K,Blue,36,4,2,2,11432.0,2517.0,8915.0,0.615,1374,37,0.762,0.22
716479233,danieltorres@cisco.com,Daniel,Torres,213-444-3058,40004,Existing Customer,43,M,4,High School,Married,$40K - $60K,Blue,36,5,3,2,13258.0,1721.0,11537.0,0.908,1080,21,1.333,0.13
713837058,paull@hotmail.com,Paul,Lewis,312-791-6391,20001,Existing Customer,48,M,2,College,Single,Less than $40K,Blue,36,3,2,3,2571.0,1955.0,616.0,0.531,1234,24,0.714,0.76
718876683,lisaj@amazon.com,Lisa,Jackson,713-816-3705,60004,Existing Customer,43,F,4,Graduate,Single,Less than $40K,Blue,31,5,2,0,5781.0,1168.0,4613.0,0.638,1600,32,0.455,0.202
770746908,garyl@google.com,Gary,Lee,888-732-2159,80002,Existing Customer,44,M,4,Unknown,Married,$60K - $80K,Blue,30,5,1,2,7872.0,2509.0,5363.0,0.971,1155,32,0.882,0.319
794843883,jharris@microsoft.com,Jerry,Harris,888-622-7249,90005,Existing Customer,41,M,3,High School,Married,$80K - $120K,Blue,35,6,1,2,34516.0,1202.0,33314.0,0.603,1353,33,0.737,0.035
803043933,sarahjones@gmail.com,Sarah,Jones,312-898-4730,70005,Existing Customer,44,F,3,Uneducated,Divorced,Less than $40K,Silver,38,4,1,3,11127.0,1835.0,9292.0,2.368,1546,25,1.273,0.165
758076408,kennethg@intel.com,Kenneth,Garcia,617-347-6106,30003,Existing Customer,50,M,2,Unknown,Single,$40K - $60K,Blue,43,2,1,3,1857.0,1603.0,254.0,0.579,1590,43,1.263,0.863
714606558,lisa.miller@ibm.com,Lisa,Miller,312-930-5225,40003,Existing Customer,60,F,1,Uneducated,Married,Less than $40K,Blue,36,5,1,0,1913.0,1272.0,641.0,1.008,1448,22,1.0,0.665
778425408,mhernandez@ibm.com,Matthew,Hernandez,212-349-2921,40003,Existing Customer,44,M,4,Graduate,Single,$80K - $120K,Blue,24,5,3,0,3839.0,2295.0,1544.0,0.569,1271,24,0.714,0.598
714171108,elizabethharris@hotmail.com,Elizabeth,Harris,617-243-6022,95003,Existing Customer,48,F,3,Graduate,Divorced,$40K - $60K,Blue,39,6,2,3,2115.0,1141.0,974.0,0.616,1223,20,0.538,0.539
719662458,emily.baker@apple.com,Emily,Baker,900-353-7555,60003,Existing Customer,44,F,2,Graduate,Divorced,Less than $40K,Blue,27,5,2,2,1438.3,679.0,759.3,0.859,1117,29,1.071,0.472
713137233,richarda@intel.com,Richard,Adams,713-341-8487,70003,Existing Customer,41,M,2,High School,Single,$80K - $120K,Blue,28,4,3,0,27756.0,1789.0,25967.0,0.75,994,24,0.846,0.064
769425858,brandong@intel.com,Brandon,Green,212-567-8653,50004,Existing Customer,45,M,3,College,Single,$60K - $80K,Blue,32,4,1,2,1438.3,0.0,1438.3,0.81,1468,26,0.625,0.0
711297483,lrobinson@aol.com,Linda,Robinson,212-502-4627,90002,Existing Customer,47,F,2,Uneducated,Divorced,Less than $40K,Silver,34,6,4,2,13878.0,2222.0,11656.0,0.853,1658,38,0.357,0.16
788900883,ntorres@microsoft.com,Nancy,Torres,213-967-4424,60005,Existing Customer,51,F,2,Graduate,Married,Less than $40K,Blue,36,3,1,3,3106.0,1304.0,1802.0,0.604,1368,38,0.407,0.42
758348808,alexanderb@apple.com,Alexander,Baker,415-646-9643,80003,Existing Customer,51,M,2,Graduate,Married,$120K +,Blue,44,4,3,3,34516.0,1666.0,32850.0,0.613,1218,18,0.8,0.048
772336458,lauralewis@ymail.com,Laura,Lewis,800-542-9987,20005,Attrited Customer,60,F,1,Uneducated,Married,$40K - $60K,Blue,50,4,4,3,1438.3,1025.0,413.3,0.838,702,12,0.714,0.713
708711483,jacobnelson@apple.com,Jacob,Nelson,800-427-8584,60004,Existing Customer,57,M,2,Unknown,Married,$80K - $120K,Blue,46,2,3,0,18871.0,1740.0,17131.0,1.727,1516,21,2.0,0.092
717906783,matthewmiller@microsoft.com,Matthew,Miller,404-451-1233,70003,Existing Customer,41,M,5,Graduate,Single,$120K +,Blue,29,5,2,2,5207.0,1748.0,3459.0,1.073,1310,26,1.0,0.336
719437908,rlewis@apple.com,Raymond,Lewis,800-703-7947,70002,Existing Customer,44,M,3,Post-Graduate,Divorced,$80K - $120K,Blue,36,6,2,2,17965.0,1644.0,16321.0,0.921,1767,50,0.923,0.092
769433508,joseph.campbell@hotmail.com,Joseph,Campbell,212-577-8130,70005,Existing Customer,43,M,1,College,Single,$60K - $80K,Blue,37,6,3,3,2733.0,1819.0,914.0,0.767,933,25,0.923,0.666
790096533,charleshill@ibm.com,Charles,Hill,800-680-1211,70005,Existing Customer,55,M,2,College,Married,$60K - $80K,Blue,48,4,3,2,8863.0,1301.0,7562.0,1.207,1512,27,1.455,0.147
720997383,stephen.walker@apple.com,Stephen,Walker,900-768-9526,10003,Attrited Customer,52,M,1,Uneducated,Married,$80K - $120K,Blue,36,2,3,3,1857.0,1833.0,24.0,0.723,829,17,0.7,0.987
787541883,samuelr@ymail.com,Samuel,Roberts,404-478-4982,60002,Existing Customer,44,M,3,Graduate,Unknown,$80K - $120K,Blue,33,3,3,3,34516.0,0.0,34516.0,0.483,1120,27,0.35,0.0
709930758,williamg@amazon.com,William,Garcia,900-522-6435,40003,Existing Customer,41,M,2,Uneducated,Married,$40K - $60K,Blue,30,5,3,3,11107.0,1222.0,9885.0,0.538,1506,33,0.941,0.11
789830058,tmartinez@gmail.com,Timothy,Martinez,713-917-8771,50004,Existing Customer,44,M,4,Unknown,Single,$80K - $120K,Blue,34,4,1,2,21573.0,1585.0,19988.0,0.621,1384,36,2.273,0.073
710299608,lharris@hotmail.com,Linda,Harris,888-308-7706,10001,Attrited Customer,53,F,2,Unknown,Married,Less than $40K,Blue,33,2,3,3,2859.0,2517.0,342.0,0.993,817,30,0.667,0.88
710741208,davidr@aol.com,David,Ramirez,713-966-3293,90002,Existing Customer,39,M,2,High School,Single,$80K - $120K,Blue,36,4,2,2,5269.0,1475.0,3794.0,1.148,2094,25,0.667,0.28
821797008,ryan.allen@microsoft.com,Ryan,Allen,900-444-5686,70002,Attrited Customer,49,M,5,College,Married,$40K - $60K,Blue,45,2,2,3,1438.3,0.0,1438.3,0.734,815,21,0.615,0.0
708874533,linda.white@ymail.com,Linda,White,404-430-9497,10003,Attrited Customer,45,F,2,College,Married,Less than $40K,Blue,36,1,3,2,3387.0,0.0,3387.0,0.789,510,24,0.6,0.0
715341858,justinnelson@microsoft.com,Justin,Nelson,888-843-1908,80002,Existing Customer,54,M,2,Graduate,Married,$80K - $120K,Blue,46,6,2,3,1982.0,1289.0,693.0,0.939,1377,49,0.69,0.65
793636308,sjones@intel.com,Steven,Jones,888-916-3318,80003,Existing Customer,49,M,3,Uneducated,Single,$80K - $120K,Blue,43,2,2,2,4645.0,1650.0,2995.0,0.912,1193,33,0.65,0.355
713779908,susanallen@hotmail.com,Susan,Allen,900-840-8662,50002,Existing Customer,46,F,3,Doctorate,Single,Unknown,Blue,36,6,3,2,2189.0,1666.0,523.0,0.343,1287,36,0.636,0.761
712125258,dennis.gonzalez@intel.com,Dennis,Gonzalez,713-606-2660,50001,Attrited Customer,46,M,4,High School,Married,$120K +,Blue,30,3,3,3,2442.0,0.0,2442.0,0.98,701,19,0.727,0.0
709703433,sscott@cisco.com,Samuel,Scott,404-857-9955,70003,Existing Customer,47,M,3,Graduate,Married,$60K - $80K,Blue,38,4,1,2,21304.0,1532.0,19772.0,1.018,1770,25,0.923,0.072
721022433,samuelc@microsoft.com,Samuel,Clark,404-738-8624,80003,Existing Customer,44,M,2,Doctorate,Single,$60K - $80K,Blue,36,5,1,2,7577.0,2480.0,5097.0,0.435,1409,35,0.167,0.327
